identify	message	emotion	category
2018-Es-04363	"No tengo números,tengo sensaciones"(Brancatelli).Si fuera meteorólogo diría q va a llover xq le duelen los callos.Q serio #JuevesIntratable	tristeza	0
2018-Es-06795	...indicativos de inteligencia y experiencia adquiridas por malas situaciones, lamentable, pero aun así, totalmente necesarias...	tristeza	2
2018-Es-06336	Lamentable pérdida la de Chester Bennigton vocalista de Linkin Park QEPD.	tristeza	3
2018-Es-02200	「@Rodolphustty」 «momento entendió que quería batirse en duelo con ella. Frunció el ceño al ver sus gestos mirando al cielo apuntando con la»	tristeza	1
2018-Es-00967	@_DAVE_fs No, sigue siendo una pesadilla..	tristeza	1
2018-Es-03763	Que dia del amigo mas aburrido pase	tristeza	1
2018-Es-02208	fa ya se hizo un año..  si hubiera sabido que estabas te tendría conmigo 	tristeza	1
2018-Es-05998	@fiooresilva Fuera de joda si vi a tu hermana, vos sos la unica amargada que no sale nunca!!	tristeza	1
2018-Es-06074	@lizardo_jesus Ya estoy cansada de llorar ,ya quiero q se acabe está pesadilla ,que desgracia el día q Chávez dijo "por ahora ".	tristeza	3
2018-Es-01411	FLORES VOTA EN CONTRA LA LEY  SI LO ÚNICO QUE DEFIENDE ES A SU MENTOR POLÍTICO   EL CHICO ZALDÍVAR A QUIEN  NO SOPORTO VERLO LLORAR	tristeza	1
2018-Es-04257	@MayrhenMaria Nosotros a pesar de ser invisibles; en.mi caso te amamos por tu autenticidad!! Adelante; la Armada te respalda...je.😉	tristeza	0
2018-Es-05744	¡VIDA, QUÉ QUIERES DE MÍ! ¡YA NO TENGO NADA MÁS QUE VOMITAR! 	tristeza	1
2018-Es-03568	Que triste que me subestimes así (que triste que no me tengas tantito miedo). #Depresión	tristeza	3
2018-Es-04530	Cpn lo grave y preocupante que es la herida de Jaemin se burlan así lpm my boy deserves better	tristeza	1
2018-Es-06571	Sentir como un terrible vacío en el pecho, lo peor💔	tristeza	3
2018-Es-05243	@tayyjaguarr Es que esto es mucho ya wey nomms por eso pongo esto tipo de cosas 	tristeza	0
2018-Es-04265	Yo sé que no me ha dado sueño porque estoy indignado.	tristeza	1
2018-Es-05794	@oceanodelaura Lamentablemente la afinidad ideológica de la mayoría de los partidos de la MUD, los conlleva serles funcional al PSUV.	tristeza	1
2018-Es-00081	@DebRyanShow deja de llorar #rayito !!!!	tristeza	2
2018-Es-01975	@Manu96304678 @Rubiu5 Que triste noticia ! Una gran pérdida :(	tristeza	3
2018-Es-03292	@nicosomerville El mejor hashtag que nunca vi! Jajaja #MejorSacarRapido #PorLasDudas 	tristeza	0
2018-Es-03189	Se enojo por que le hacerte el nombre😂😂	tristeza	0
2018-Es-01693	Hay pelís q deberían venir con un “no recomendado para gente sensible” al igual q hacen con la edad #Manchesterfrentealmar #pena #angustia🔄	tristeza	1
2018-Es-04994	Estoy muy indignado, ellos estan ebrios y flayean que yo estoy ebrio y no me dejan tomar, alta familia	tristeza	1
2018-Es-05158	@EdgarSmithV Wuajajaja es que ya me había aburrido esa! 😂😂😂😂	tristeza	0
2018-Es-02563	Uy lpm que miedo, espero que no sea nada grave	tristeza	1
2018-Es-06279	@CNT_EC tengan la gentileza de reparar el servicio de internet en mi casa! Es terrible que todos los días tenga problemas con la conexión	tristeza	1
2018-Es-06854	Pues nada, 2016-2017 deprimida re cayendo en el alcohol y aquí sigo...soy maricona, ahora hago ejercicio para estar bien 😅	tristeza	3
2018-Es-03197	Toy re triste me dejan	tristeza	2
2018-Es-00984	« daño que le hiciera a pesar de ser un crío desde su punto de vista. Ni cómo podía acabar. Volvió a pegarle una vez más, esta vez en la »	tristeza	1
2018-Es-03550	#BetoASaber. Animarles Guzmán  tirarse abajo economía política  crear caos con su terrorismo y dar pasó a la privatización. del Perú	tristeza	1
2018-Es-04038	Pesa mas la #rabia q el #cemento	tristeza	1
2018-Es-03739	Te necesito en mi vida 	tristeza	2
2018-Es-06048	Hace 9 años desde la última vez... y OMG, pánico escénico!!!	tristeza	0
2018-Es-05985	¿Sabéis el pulpo de buscando a Dory? ¿Recordáid que le faltaba un tentáculo y que vivía totalmente amargado y resentido?	tristeza	1
2018-Es-03896	Odio ser tan llorona	tristeza	2
2018-Es-01221	Que tu primer dia no sea en el cumbres esta muy triste.	tristeza	3
2018-Es-00696	@ErickLindoro Siii, súper triste 😩	tristeza	3
2018-Es-05509	@elcapiperez deberías de hacer una resolana que dure 7 horas, o en lo que amanece, pues ya me da temor en la noche y no puedo dormir 😟	tristeza	1
2018-Es-04635	HOLAA, TE VI CAMINANDO EN LO OSCURO SOLA, EN ESTE JUEGO TU TIENES LA BOLA, QUIERO COMERTE COMPLETITA TODAA, QUIERO COMERTE COMPLETITA SOLAAA	tristeza	0
2018-Es-01894	Estoy cansado de estar en mi casa haciendo nada, necesito trabajar.	tristeza	1
2018-Es-04514	Cuando tembló lo que recuerdo es que  estaba en el metro, mis amigos y yo nos tomamos de los brazos 💜 si eso no es amistad no se que es 😢	tristeza	1
2018-Es-05959	@mcaute7 Eres una increíble persona 	tristeza	0
2018-Es-06246	@Malejaaaa__ Siendo así tendría que decir "soy terrible"	tristeza	1
2018-Es-03085	Amar la soledad hasta el fin del mundo 	tristeza	1
2018-Es-06391	La melancolía de morir en este mundo y de vivir sin una estúpida razón.	tristeza	3
2018-Es-06649	que lindo va a ser desactivar la alarma de las 6 am por dos semanas	tristeza	0
2018-Es-05246	@NestorReverol Es lamentable tanto odio inoculado de la derecha fascistas! por eso NO VOLVERAN !	tristeza	2
2018-Es-01747	No estaría nada mal, unas caricias y unos besos que hagan contra peso al cansancio :/	tristeza	1
2018-Es-03792	@Ashleymusica Sii 😂💔, eso si es incómodo Ash 😂😂	tristeza	0
2018-Es-03511	curao d espanto,	tristeza	0
2018-Es-04952	03:48 y yo sin poder dormirme, lpm 	tristeza	0
2018-Es-04204	@_rodriggl98 Giles nomas jajajaj que onda vos, aburrido alla(?	tristeza	0
2018-Es-05801	Hay veces q me dan ganas de rajarme un tiro de lo salame q soy 😤	tristeza	2
2018-Es-06132	#Maracaibo me huele a peligro. Alguien sabe porque los comando de la GNB están vacíos? Y muchos saqueados.	tristeza	1
2018-Es-05840	Me puse a llorar de mal y después paraba enojada y decia soy fuerte. Que onda Es como si el diablo me quiere mal y Dios me dice no caigas❤	tristeza	3
2018-Es-05287	uy dios solo porque estoy 💍 no me lo quiere decir, lo odio😠	tristeza	1
2018-Es-03586	Thian no me suelta y quiero ir a fumar un cigarro 	tristeza	1
2018-Es-03314	La parte en la que Clegane le dice "No engañas a nadie con ese rodete. Calvo de mierda" 😂😂😂😂 yo estaba llorando	tristeza	1
2018-Es-06276	Genial, depresión y bulimia.  Qué más #peña que más...!	tristeza	3
2018-Es-00270	Quiero ponerme trenzas de nuevo 😭	tristeza	0
2018-Es-06622	Este es un mensaje encriptado y sólo las personas con coeficiente intelectual lo pueden leer.  	tristeza	0
2018-Es-05296	jajajajajaj seguimos resentida??	tristeza	0
2018-Es-05717	Los antidepresivos buscan "sacar" a la persona del potencial peligro que implica la depresión mayo (la ideación suicida). Sin embargo,(1/2)	tristeza	1
2018-Es-00759	@ManuelBartual Ah no, se viene contigo? 	tristeza	0
2018-Es-00483	@Profeco @SECTUR_mx Tristemente lo dudo.	tristeza	2
2018-Es-00836	La ironía que amo las plantas y nunca me regalaron ni un ramo de flores cortado de una alguna casa #Tristeza	tristeza	2
2018-Es-02922	@MilagrosLeivaG @RPPNoticias Porqué negó vínculos con apristas a pesar de las fotos? Si nada debe o teme?	tristeza	0
2018-Es-02931	Me tiene cansada, te deseo lo peor pero yerba mala no muere 😠	tristeza	1
2018-Es-04049	No me tientes Santanaaaassssss 	tristeza	0
2018-Es-06106	@camilorojasjuan Música para mis oidos, a pesar del gol aldo nos hace lentos y poco sorpresivos	tristeza	0
2018-Es-00134	"Practiquen el derecho y la justicia. Libren al oprimido del poder del opresor." - Jeremias 22:3	tristeza	0
2018-Es-02408	Estoy viendo un especial de Linkin Park y no tenía la menos idea de el motivo de eso. Que lamentable 😔😑	tristeza	2
2018-Es-01358	Ya me arrepentí de haber mandado ese mensaje. 😟	tristeza	1
2018-Es-06700	No hay mal que dure 100 años ni cuerpo que lo aguante!!! Gracias a muchos por su preocupación 😽😽😽	tristeza	0
2018-Es-01652	@AMERICA_1916 A pesar de ser chivista, si es buen jugador lo que pasa es que falla demasiadas, le falta ser un poco autocrático y humilde.	tristeza	0
2018-Es-03626	¿Por qué los zancudos me persiguen? 🙁	tristeza	0
2018-Es-03228	Muchos de los que opinan sobre la detención de Lula luego defienden a voz en cuello la no injerencia en asuntos extranjeros.	tristeza	0
2018-Es-05692	@Vale_oliv Si, la depresión es terrible y cuando la padeces cualquier cosa por insignificante que sea va afectando a tu mundo 😔	tristeza	3
2018-Es-04153	@RodrigoR99 Y van por Zampedri parece.... tremendo 9	tristeza	0
2018-Es-02794	Nada más triste que no tener a quien dedicarle tus goles.	tristeza	2
2018-Es-05105	A pesar de tantos enojos, y dolores de cabeza hay alguien que esta ahí para hacerte reír al final del día 😍	tristeza	0
2018-Es-05312	Dos inyecciones mas 😥	tristeza	1
2018-Es-00761	OJO QUE SE VIENE LA VENGANZA 	tristeza	0
2018-Es-03137	Hasta los webs de tanta burocracia, comisiones y getismo en general. Dan ganas de hacer de Michael Douglas en Un día de furia...	tristeza	1
2018-Es-03997	Y me acuerdo que a veces me daba rabia pq no me hablaba, pasaba semanas ignroada por el pndejo y luego no recuerdo pq nos hicimos más unidos	tristeza	2
2018-Es-03353	tenía re abandonado twitter literal😂😂	tristeza	0
2018-Es-06853	Mi sobrina sigue en cama. No ha comido en varias horas. Parece que la energía del cuerpo se le ha ido. La luz le molesta un poco. #tristeza	tristeza	3
2018-Es-01392	He notado que cuando tengo depresión no puedo dejar de comer, me agarra ansiedad	tristeza	2
2018-Es-00911	EN SERIO TANTO ME VAS A COLGAR DIOS	tristeza	2
2018-Es-06331	weonnn, weooooon, WEOOOOOOOOOOOOOOOOOON EL DIECIOCHO YA PASÓ 	tristeza	0
2018-Es-06790	@__pacorocha Yo vivo buscando sus canciones en live para llorar. Es que ella es otra cosa, su voz es perfecta. Y sus letras, todo.	tristeza	2
2018-Es-00380	@germxnthief < espalda del rubio, la cuál probablemente estaría marcada, pero ni con eso logró sofocarlo pues un gruñido salió de sus >	tristeza	0
2018-Es-01972	@rialjorge  cuando VOS y todos los q te acompañan convivan con una criatura con tdah recién ahí voy a aceptar que abran la boca dan #pena	tristeza	1
2018-Es-06661	@roxinda @AngeldebritoOk Déjalo, está aburrido... 🙄	tristeza	0
2018-Es-03479	Lamentablemente... Esto ya llegó a su fin.  —Sí, está cantando. —  Lamentablemente... ya ni me acuerdo de ti.	tristeza	3
2018-Es-05103	@LauraSalgado75 Yo si decia porque se habian perdido los days 	tristeza	0
2018-Es-02904	@mateodelorto pero no estoy llorando ahre	tristeza	1
2018-Es-06162	Sin ofender pero, representas todo lo que desprecio en el mundo.	tristeza	3
2018-Es-05318	@_alejandramttz @Rivera_Alv22 La ultima temporada de esa serie no me gustó 😢	tristeza	1
2018-Es-01103	De los 7 tp que dio la de matemáticas  para el 2do trimestre solo entregue 1😂 Matemática a diciembre ya te siento 	tristeza	0
2018-Es-05288	@DanteDelgado Lamentablemente esto es lo que se está visualizando para el 2018.	tristeza	1
2018-Es-00656	Bueno... todos son unos malditos idiotas. Ya entiendo el resentimiento #Feminazi	tristeza	1
2018-Es-05631	características quieren gobernar a la República Bolivariana de Venezuela, incluyendo el terrible racismo que poseen. Sean responsables de	tristeza	1
2018-Es-02843	@waldorftty < Elisabeth había peleado. El espejo estaba hecho añicos, y varios tramos del suelo se habían manchado de sangre. Segundo >	tristeza	1
2018-Es-04122	Jajajaja de lejos veía a Fran re desesperado por ver a los chicos 😝	tristeza	0
2018-Es-06665	Estoy viendo fotos de cuando era flaca, por llorar y comiendo un kit kat	tristeza	1
2018-Es-02145	Por la chucha ya empezaron las noches calurosas 😥	tristeza	1
2018-Es-04556	The radio need to stop playing all these sad songs.  Ni tengo novio pero aqui estoy llorando por el.	tristeza	2
2018-Es-03924	Por trágica noticia, puse a profundizar un cachito, como para hablar con propiedad. Conclusión es la misma: qué completa mierda Linkin Park.	tristeza	1
2018-Es-01961	@HistoryLA Muy lamentable, 😭	tristeza	2
2018-Es-05712	Quiero café, pero el café de tus ojos, del claro, porque ese oscuro me da dolor de cabeza...	tristeza	1
2018-Es-02347	Que aburrida vida tengo	tristeza	1
2018-Es-05861	Eso para vos no es un insulto?	tristeza	0
2018-Es-05192	Escuché una canción re lindaa y cuando voy a ver la traducción es re depresiva mal, weno	tristeza	2
2018-Es-01043	@Sofiaaaeiou_ ¿Cuál es la pelea? Jajajajajaja la chismosa.	tristeza	0
2018-Es-03068	aliade: las mujeres son x si solas no x un hombre sí al poder de decisión💪 *se entera de que tienes novi* aliade: bua m enfado y no rspiro	tristeza	0
2018-Es-03652	amo porque yo soy re tímida pero en el boliche me pones música y bailo con quien sea	tristeza	0
2018-Es-06008	Quiero que mi hermana mire el internado y no quiere, es una soreta.. 😭	tristeza	1
2018-Es-05680	Y si mejor considero todo otra vez... por que esto se está volviendo un ciclo 	tristeza	1
2018-Es-06757	Imagino la indignación, preocupación y rabia de turistas que eligieron Perú para disfrutar y al final pasarla mal. La indiferencia es peor.	tristeza	2
2018-Es-06482	@EmiBrez Te odio	tristeza	1
2018-Es-03164	-¡Me cagan los lunes! -Pero si ya es martes. -Ya sé, pero todavía me acuerdo. 😒💔😡	tristeza	1
2018-Es-02239	@KlaifeClashMx @TrainerOween No te mando captura porque ya se me perdió la partida manquito🌚	tristeza	0
2018-Es-03901	Dormí toda la tarde y ya no tengo sueño. Lo peor de todo es que mañana tengo clase de 8 	tristeza	0
2018-Es-01030	Se la dan de hombrecitos y mujercitas en Yodel, bien que si te tienen en frente no le dan los huevos para decirte las cosas, q pena dan ajaj	tristeza	0
2018-Es-04199	@EspiralCanal11 que tema, esta muy bueno y casi no se toca entre nosotros los hombres por temor a ser criticado	tristeza	1
2018-Es-05921	estoy sintiendo puntadas en el ojo y lei q  era pq mi alma gemela esta llorando 😍😍	tristeza	2
2018-Es-03310	puedo parecer cool y lo soy, pero realmente soy una pendeja con mucha ansiedad, depresión y sueños en la basura ¿:D?	tristeza	3
2018-Es-02725	No hay luz sin oscuridad.	tristeza	0
2018-Es-02854	@REINALDOERNESTO El lado oscuro de la ley	tristeza	0
2018-Es-02008	@MelissaCh_07 Sho! 🔫🔪 dejame! A estoy haciendo lo biología! 😭	tristeza	0
2018-Es-00544	Tengo el pelo horrible, cuando cobre me voy a comprar hasta lo imposible para tenerlo hermoso	tristeza	1
2018-Es-03533	@Hil_dodoo mañana te dibujo sin falta, perdón por el atraso 😥	tristeza	0
2018-Es-01751	@El_Intermedio Estoy alucinando con las razones expuestas por los universitarios catalanes: mucho eslogan y nada de contenido #triste	tristeza	1
2018-Es-02418	Estoy ansiosa mal por ir a Disney y falta un año todavía	tristeza	0
2018-Es-00383	Solo de abrir Facebook es una depresión masiva la que me invade... *toxico* 😒	tristeza	3
2018-Es-02108	@tctelevision @calle7tc Terrible  esto!	tristeza	1
2018-Es-02793	@viridianaHls Yo lo patrocinó :v aquí también hace un calor horrible! Ya extraño el invierno y la nieve 😭	tristeza	1
2018-Es-03960	@Juls555 @donfelixSPM He visto hombres llorar con desesperación y angustia ante una pequeña y fina agujita de jeringa.	tristeza	1
2018-Es-04939	-Su mochihermano es consumido por la oscuridad.-	tristeza	1
2018-Es-00040	@sorlandoponce Juan Carlos le pregunto temeroso y con mucho respeto a Pinto,luego queda hablando en el programa	tristeza	0
2018-Es-06540	Inhala-exhala, no voy a caer en el juego, inhala-exhala... 	tristeza	0
2018-Es-02697	El descontento, el cansancio, la obstinacion, LA ARRECHERA esta tomando el plano atmosférico en mi país!	tristeza	3
2018-Es-06479	Mi grupito de amigas me tiene abandonado	tristeza	1
2018-Es-03312	Como q mi hermano cumplió 16 y parece de 20 	tristeza	0
2018-Es-05927	Ya no sé si es que quedé nerviosa o es que tiembla a cada nada en estos últimos 20 minutos 😟	tristeza	1
2018-Es-03547	@ObservadBinario Por costoso en avión y peligroso por tierra	tristeza	0
2018-Es-04967	Devuelvanme a mis amigas solteras 😭	tristeza	1
2018-Es-00225	Siempre que veo películas en netflix con alguien elijo una que ya vi o que parezca aburrida porque sé que no la voy a ver 🔥👀	tristeza	0
2018-Es-04143	6TA⬆ 🚨¡HR SOLITARIO DE BELLAZETÍN!🚨 #ÁguilaDeVeracruz 2-9 #Sultanes ¡Vamos Rojos!🙌 #XSiempreÁguila ⚪🔴⚾💪	tristeza	0
2018-Es-05269	Recuerdo insultar a Miare jajajajajajajajajajajajajajaajjajajajaajajajajajajaja no soy para más. Pero del lado oscuro se sale.	tristeza	0
2018-Es-02443	@Lupitaaa27 @SofiaHdz1724 Jajaja i was a little but eres mi amiga no me enojo para siempre 🙄🌚	tristeza	0
2018-Es-01241	Creí que dejar de fumar weed durante el día me haría sentirme less shitty y más productiva pero veeerga es demasiado aburrido estar sobria	tristeza	1
2018-Es-01543	Tormenta con truenos 😭 	tristeza	1
2018-Es-02554	Te doy unos cinco pesitos si me das un masajito 🙁	tristeza	0
2018-Es-03797	Quiero regresar al #iOS10 	tristeza	0
2018-Es-05593	@Viejastirpe Además no necesita haber pelea de por medio.	tristeza	0
2018-Es-00080	odio ser tan desconfiado firme	tristeza	1
2018-Es-01814	Como cuando le dices a tu mamá que la amas pero te deje en visto 😟	tristeza	2
2018-Es-05186	@Twt_Nervous Y mar y 	tristeza	0
2018-Es-06594	Estoy llorando pero no tengo cara para pedirte perdón, enserio lo siento	tristeza	3
2018-Es-00866	@NTN24 Lamentable ...Sin embargo...llama la atención entre los últimos duelos del mundo del rock que hayan sido causa de suicidios	tristeza	2
2018-Es-00071	Cuando estes cansada de su inmadurez, aquí te esperaré...	tristeza	1
2018-Es-00551	va mejor venganza contra quien rompio tu corazon, es demostrar que eres nerfectamente capaz de ser feliz sin el/ella.	tristeza	2
2018-Es-01740	Que cansada estoy 😢	tristeza	2
2018-Es-01686	estoy a nada de ponerme a llorar en el pasillo de desodorantes y shampoo	tristeza	2
2018-Es-05334	Ojalá de contrabando, de reojo alguien lea...por lo menos no tendré seguidores pero me leen.sino es muy aburrido todo esto.	tristeza	1
2018-Es-03678	Con la facilidad que ciertas personas me cambian el humor es tremendo.	tristeza	0
2018-Es-02426	Hoy mi papá me dijo que está preocupado porque aún no tengo novio 😂🤷🏻‍♀️💔	tristeza	0
2018-Es-01796	Me verás volar, por la ciudad de la furia... Donde nadie sabe de mí, y yo soy parte de todos.	tristeza	1
2018-Es-01909	No quisiera sentir celos pero lamentablemente no se me da.	tristeza	1
2018-Es-00571	Algunos tienen más de lo que merecen, lamentablemente siempre va a ser así.	tristeza	2
2018-Es-01588	Simplemente corruptos e infames los diputados, cubriendo sus espaldas #NoMásCorrupción #enojado #triste #Guatemala	tristeza	1
2018-Es-00589	Ya ni se por donde empezar. 😥	tristeza	1
2018-Es-03501	@VnzlaLinfoma1 @gladyseijas por supuesto q es serio!!	tristeza	0
2018-Es-04172	Tengo tremendas ganas de salir a caminar ahora pa sacarme un poco la decepción y el enojo y pensar bien q voy a hacer	tristeza	2
2018-Es-03159	Si eres tranquilo y confiado, o miedoso y con baja autoestima, depende de la dopamina (hormona del placer).	tristeza	1
2018-Es-06280	No superó más la cara de la enana cuando perdió el celular y después fue a buscarlo y lo encontró	tristeza	0
2018-Es-00915	Estoy tan aburrida😩	tristeza	1
2018-Es-02707	Me acordé de una foto, me puse a buscarla, vi todo el álbum y boom. Nostalgia.	tristeza	2
2018-Es-00637	Estoy muriendo de sueño 	tristeza	0
2018-Es-01907	Perdió juventud Unida. En misiones se grita como un gol!	tristeza	0
2018-Es-05067	What, me despertó alto relámpago ahora no duermo más 😭 	tristeza	0
2018-Es-02602	Cuánta razón tiene mi hermana 😭 No todos están dispuestos...	tristeza	1
2018-Es-00614	Lamentablemente, sí, lo conozco. —Ni se ha molestado en apartarle, le da un poco igual que se apoye en él.—	tristeza	1
2018-Es-00227	Esta alarma está establecida para dentro de 4 hs y 12 min, estoy llorando	tristeza	3
2018-Es-01447	@javo_naranja18 Nombre, con esos 2 tenemos. Lo de Mora no es tan grave y confío en que caute despierte esta temporada	tristeza	0
2018-Es-05304	fina pero en la cama tremenda sata	tristeza	0
2018-Es-00513	@alejandromesias Justo eso quiero evitar... la tristeza!	tristeza	3
2018-Es-00128	Este tweet esta deprimido por muchos recuerdos:(	tristeza	3
2018-Es-06213	Me estoy empezando a asustar.	tristeza	1
2018-Es-00518	#RecuerdosDeChibolo ser el mas tímido de mi clase 😌😌😌	tristeza	0
2018-Es-02840	@yeyoadbm @MConsuelofg @Pamelafy @Interpanic Oye que terrible esta gente.	tristeza	1
2018-Es-06534	@fedeedelseri QUE DEPRESIÓN	tristeza	3
2018-Es-01166	Un mes separados mamita linda!! Te extraño 😭	tristeza	3
2018-Es-03100	@JHarryStylinson *c va a amenazar gente para conseguir un dm larry* ahr 😂😂💜💜todo por ustedes 💜	tristeza	0
2018-Es-05059	Y si ya no me quiere? 	tristeza	2
2018-Es-03610	En momentos de cansancio como este me dan ganas de renunciar	tristeza	1
2018-Es-04655	@LeSet_ @_XpressTV Ahora solo existe en mi memoria 	tristeza	1
2018-Es-04266	#GÉMINIS: ¿que por qué eres el mejor signo? porque sin ti, todo es más aburrido de lo normal, das esa chispa de locura a cualquier fiesta	tristeza	0
2018-Es-03982	Ese terrible momento cuando ya por fin te acomodas en tu cama y...te dan ganas de orinar 😢	tristeza	1
2018-Es-03215	@Enanin_V Tristemente sí :(	tristeza	3
2018-Es-00713	@Heberlizeth @JESUSESA Que terrible dolor la pérdida de un hijo y peor aún cuando es asesinado impunemente.	tristeza	3
2018-Es-05372	Mis días estaban muy lindos pero con lo de hoy quede mas triste😣 a levantar cabeza y seguir, vamos rojo!	tristeza	3
2018-Es-02456	@JavierLopezDiaz Semáforo dañado en 31 ote y 14 sur. El verde no dura ni 5 segundos. Genera tráfico.	tristeza	0
2018-Es-01844	Nací con el viejo Linkin Park, y a pesar de que ya no era partídiario de su nuevo sonido, siempre los admiré como banda.   Descansa (1/2)	tristeza	1
2018-Es-01428	A mí realmente me dio pena la muerte de Cornell y #ChesterBennington	tristeza	2
2018-Es-00146	La reflexión que nos deja el video de silvestre es que, A Otro Nivel es otro programa de la televisión Colombiana que es pregrabado. #Triste	tristeza	1
2018-Es-02196	A pero que lindo que anda el internet 🙄😒	tristeza	0
2018-Es-04220	Yo estaba en un momento muy alegre y y luego ver cosas sobre el tour de Harry, me ha deprimido. Auch.	tristeza	2
2018-Es-05842	Terrible lo mio de alunarme por cualquier cosa.	tristeza	1
2018-Es-03974	Así que lamentablemente el mundo del Rock está de luto #QEPD Chester Bennington	tristeza	3
2018-Es-06927	Una lástima que se llevaran a @alo_oficial por delante... Salida perfecta, el podio estaba ahí... 😩 #Rabia #VamosFernando #GpSingapur #F1	tristeza	1
2018-Es-01122	se puso la 10 Flor con un buen café y peli d terror, esa es mi amiga	tristeza	0
2018-Es-01602	Desde ayer que vengo súper alterada y nerviosa con náuseas, y en casa me dijeron yyyy bueno MANDALE AL TILO  deja prefiero un vino	tristeza	2
2018-Es-04203	40 minutos soñando algo horrible, lpm tengo miedo de dormirme ahora 😢	tristeza	2
2018-Es-05419	¡Dios! En serio odio a la ONU.	tristeza	1
2018-Es-04212	IGNORARLO. Solo quería escribir para desahogarme, enrealidad ni estaba deprimido ni nada xD es mas bien como una reflexion 🗿	tristeza	1
2018-Es-05395	Me invitan a tomar una birra y vuelvo borracha a mi casa.  Así  no  se  puede En tres horas me levanto 	tristeza	1
2018-Es-04558	Mi más terrible año fueron los 12 😖😖	tristeza	2
2018-Es-05783	No hay nada mejor, que se salga de su fiesta, e ir hasta tú casa, sólo para calmar tú enojo😍😍	tristeza	0
2018-Es-05608	SORPRESA EN LA PUERTA: ¬°unas tentadoras cajas de regalo rojas y amarillas est√°n causando revuelo en las puertas! #SmurfsVillage @SmurfsG	tristeza	0
2018-Es-06263	@cachermishana @manulogu2001 @__MichelleeeeV Yo también los extraño 😭	tristeza	3
2018-Es-06822	I have questions me tiene la vida triste cada vez que quiero ver el video de crying in the club	tristeza	3
2018-Es-05183	Estoy tan aburrida que me puse a acomodar los sobrecitos de azúcar y crema aaaaaa	tristeza	0
2018-Es-05330	Culia le di rt a a un tw citado de annabelle y al segundo me salio que mirara debajo de la cama 	tristeza	1
2018-Es-03012	@_pgl99 @TatianaQuinones Pelea de parejas a otro ladito.	tristeza	0
2018-Es-02303	@marisolglzz Aburrido y panza México	tristeza	0
2018-Es-05528	@Tricker_FD Alguien que me entiende perfectamente Lamentablemente no tenemos control ante aquello	tristeza	1
2018-Es-03886	Que asco ese perfume. Me hizo doler la cabeza 😢	tristeza	1
2018-Es-05241	No puedo dormir 	tristeza	1
2018-Es-01782	Terrible dolor de piernas😣	tristeza	2
2018-Es-00397	@seniorita_weed @itsdanibeltran Es muy aburrida y es como el primer capitulo de nada.	tristeza	1
2018-Es-00490	me acabo de acordar de que este curso hago selectividad y tengo 	tristeza	0
2018-Es-05598	Que pena tener a Heidi como hermana, la neta	tristeza	1
2018-Es-06104	Hace 2 días quiero ver a mi novia y no puedo,tengo una amargura una cara de orto.. ahhh pero 2 birras más y le sonrió Hasta al matambre jaja	tristeza	0
2018-Es-03383	Tomando birras porque por un tiempo muy largo no voy a poder #Tristeza 😖🍺	tristeza	3
2018-Es-03510	¿Que se siente ser orgasmo y verla siempre, y que no pueda esconderse? 📚	tristeza	0
2018-Es-04567	Como será uno ser extra de tu voz estéreo. #tristeza	tristeza	2
2018-Es-02790	@AsisOberdan: "Lo de Lula me parece un espanto"	tristeza	1
2018-Es-05104	Y qué es lo que tu amigo más te dice? Otros: te quiero, te extraño, vamos a comer. A mí: Qué sufrida eres csmr.   Te odio. 😢	tristeza	2
2018-Es-04931	unas ganas d llorar tas loco	tristeza	3
2018-Es-04551	Aaaaaa creo que entré en depresión culia	tristeza	1
2018-Es-06892	Soy la persona mas feliz al escucharlos llorar!!!! 😍😍😍😍😍😍😍😍	tristeza	0
2018-Es-00273	Quizás antes de provocar linchamientos públicos podríais buscar algo más de fundamento que el "me lo dijo no se quién".	tristeza	1
2018-Es-01581	@aripiaa 🙁 No sé si sea por la situación del sismo o por otra cosa. Pero si necesitas que alguien te escuche, aquí estoy. Mucha fuerza. 🙌	tristeza	1
2018-Es-05777	@edrovill @JocF08 Te encargo lo incómodo que es 😥	tristeza	1
2018-Es-03761	@luciasvt eso me habían dicho mis papás pero no sabía que estaba tan mal ay lucía que tristeza :((((((	tristeza	3
2018-Es-00052	Ahora se me perdió la piroba excusa.	tristeza	0
2018-Es-06858	@MQuevedoF lamentable todos los destrozos y muertes a la GMV..nos da mas razon p la CONSTITUYENTE. VENCEREMOS.....!!!	tristeza	2
2018-Es-03133	Sigo creyendo que soy la persona mas solitaria del mundo	tristeza	3
2018-Es-00545	@bianca43721 Dos tweets seguidos. Vos debes tener ansiedad por el viaje me parece...	tristeza	0
2018-Es-04504	En mi trabajo hay una app donde  nos tenemos que dar estrellas entre compañeros.. #BlackMirror #IsHappening 😱🤔 	tristeza	0
2018-Es-05297	@adnradiochile Tienen el tremendo billete... Eso tienen x que abren la boca y queda la escoba	tristeza	0
2018-Es-06399	@AguilaRey1 El #Sismo se sintió con fuerza en Guarenas/Guatire. Por donde trabajo, la gente salió a la calle 	tristeza	0
2018-Es-00432	osea da las putas gracias que no has estado deprimido hundido en la mierda en vez de llamar a alguien cobarde	tristeza	3
2018-Es-02255	"No creo en el pesimismo. Si las cosas no salieron como lo esperabas, sigue adelante. Si te empeñas lo consigues". Clint Eastwood	tristeza	0
